	peaksig_y	peaksig_x	closet_genes	zrfus_genes
chr17-25538623-25540121	0.469321451609113	0.0948250627022785	Sox8	NO
chr17-25726933-25728351	0.494721992923378	0.531382800240963	Chtf18	NO
chr17-25802653-25803697	0.125156410825156	0.195376127582201	Gm26694	NO
chr17-25984898-25986390	0.476269976570815	0.497021088888539	Capn15	NO
chr17-26067637-26069898	0.391831523336078	0.417811143597536	Rab11fip3	NO
chr17-26094880-26095738	0.268971905569264	0.251251889374255	Nme4	NO
chr17-26120046-26120455	0.157267212155744	0.124725930964049	Tmem8	NO
chr17-26507481-26509523	0.590223723160247	0.545385180884531	Dusp1	NO
chr17-26688262-26689930	0.541416718132201	0.121068146341914	Atp6v0e	NO
chr17-26715035-26716795	0.514606486792808	0.591976642721976	Crebrf	NO
chr17-26893546-26893923	0.0426285369141369	0.0427300169449608	Gm20468	NO
chr17-26915953-26917581	0.489882234671995	0.50202855117617	Kifc5b	NO
chr17-26938929-26940045	0.562107711997143	0.530082608049985	Cuta	NO
chr17-27133285-27134424	0.378679761140819	0.4394331731746	Uqcc2	NO
chr17-27421547-27423540	0.516966725838227	0.292592261405627	Grm4	NO
chr17-27554980-27557962	0.595223833129777	0.435873846036775	Hmga1	NO
chr17-27574558-27575155	0.116236949794173	0.110084472951683	Nudt3	NO
chr17-28176404-28177955	0.518837219667021	0.437050092146513	Zfp523	NO
chr17-28223452-28224484	0.285440761704443	0.299563147998425	Def6	NO
chr17-28232022-28233600	0.529441499929138	0.425934016812522	Ppard	NO
chr17-28256879-28257353	0.0512380899080471	0.0497030896414967	Ppard	NO
chr17-28312770-28314242	0.464902283679799	0.475040121468513	Fance	NO
chr17-28769075-28770412	0.146474381359033	0.102004973326943	Mapk13	NO
chr17-29355294-29357228	0.378082233746105	0.420652729249547	Fgd2	NO
chr17-29436723-29437768	0.42059137483708	0.224727414961261	Gm26885	NO
chr17-29459207-29460181	0.214511508268339	0.120133239143199	Gm26885	NO
chr17-31519274-31521235	0.45664671311294	0.467409833029309	Ndufv3	NO
chr17-31534977-31536651	0.353186077025905	0.344880170531217	Ndufv3	NO
chr17-31541436-31541891	0.0577408064490998	0.0750661552818141	Ndufv3	NO
chr17-31563555-31565629	0.588800520814957	0.652664946670134	Pknox1	NO
chr17-31746554-31747215	0.0636932311106038	0.0668410001543266	Cryaa	NO
chr17-31826668-31827827	0.3438385908431	0.153334015116258	Sik1	NO
chr17-31877299-31878293	0.0536930820672834	0.113578656672169	Sik1	NO
chr17-32035641-32036976	0.322419068233027	0.378838787121171	Rrp1b	NO
chr17-33759256-33760889	0.504296891563252	0.585024084633004	Rab11b	NO
chr17-33890028-33891310	0.486815297246795	0.517429263661576	Kifc1	NO
chr17-33955033-33956383	0.430012381105259	0.480427481998442	Rps18	NO
chr17-34120874-34122902	0.60367988119656	0.546730414890267	Brd2	NO
chr17-34134762-34135949	0.440479623248558	0.367094440032327	H2-DMa	NO
chr17-34197061-34198586	0.121656365560374	0.221759205376689	Psmb8	NO
chr17-34295809-34296888	0.12379573416456	0.272776431184903	Gm20513	NO
chr17-34602989-34604609	0.537111850592409	0.622347728685958	Rnf5	NO
chr17-34655521-34656052	0.120908869899939	0.0723074504970588	Atf6b	NO
chr17-34893599-34895244	0.516615933159752	0.546020376373738	Zbtb12	NO
chr17-34971963-34973003	0.236003825270664	0.159551922033418	Gm20481	NO
chr17-35045833-35047101	0.597935585348113	0.391927471511961	Msh5	NO
chr17-35120545-35122352	0.492584430074042	0.528427702026488	Csnk2b	NO
chr17-35164168-35165761	0.558242052047964	0.608586114133936	Prrc2a	NO
chr17-35262491-35264005	0.303116363857227	0.402067009167651	H2-D1	NO
chr17-35703685-35705128	0.568872793580305	0.263430184454956	Ddr1	NO
chr17-35812904-35813893	0.340258494968903	0.0559103915384889	Ier3	NO
chr17-35836228-35837353	0.487456504568029	0.407198647446769	Tubb5	NO
chr17-35865516-35866909	0.402523921359794	0.347154345959772	Ppp1r18	NO
chr17-44612889-44614619	0.327950295568342	0.170829445230965	Runx2	NO
chr17-45208602-45209362	0.0544937591792163	0.0507817312697096	Supt3	NO
chr17-45555471-45556316	0.377309893431935	0.263625839715468	Nfkbie	NO
chr17-45684827-45687081	0.468556739996338	0.546467187175906	Tmem63b	NO
chr17-45766002-45767727	0.711194107615707	0.115053916408558	F630040K05Rik	NO
chr17-46143457-46144497	0.2531449922476	0.236549781702548	Rsph9	NO
chr17-46152751-46153937	0.280139197835101	0.283082242443659	Mad2l1bp	NO
chr17-46159790-46161813	0.526263157132094	0.489838391501222	Gtpbp2	NO
chr17-46253282-46254705	0.37351489756338	0.408835773032459	Lrrc73	NO
chr17-46265601-46266563	0.222773370517265	0.208682384810346	Tjap1	NO
chr17-46282096-46283474	0.382202297077011	0.346058722054912	Tjap1	NO
chr17-46327126-46328867	0.396832165608747	0.451701091787413	Abcc10	NO
chr17-46552633-46553450	0.448335652798067	0.368592172025165	Gm26904	NO
chr17-46649882-46650951	0.451701486376774	0.391091740367442	Mrpl2	NO
chr17-46673680-46675177	0.381463335594349	0.363454580957046	Klhdc3	NO
chr17-46680040-46681907	0.53082673885999	0.556199933195463	Mea1	NO
chr17-46704003-46705719	0.489539662712359	0.482884014246381	Ppp2r5d	NO
chr17-47332101-47333990	0.72794495490475	0.134290273407152	Trerf1	NO
chr17-47510900-47511957	0.510582463404441	0.174873670504344	Ccnd3	NO
chr17-47592872-47594047	0.496411208209575	0.361769950543495	Ccnd3	NO
chr17-47595497-47596113	0.346944081469805	0.102001846188537	Ccnd3	NO
chr17-47628727-47630697	0.499269503764177	0.495643729022751	Usp49	NO
chr17-47909133-47909991	0.418698168301672	0.243805690610571	Foxp4	NO
chr17-47973677-47974894	0.336054151233269	0.196025958608212	Foxp4	NO
chr17-48408382-48410735	0.590950518661089	0.63115810717361	Oard1	NO
chr17-49935415-49937016	0.156799792784301	0.230719551753692	Kif6	NO
chr17-50020234-50021070	0.24017571018166	0.192350227010432	Rftn1	NO
chr17-53477769-53480122	0.473827758628862	0.568960116025385	Rab5a	NO
chr17-56078881-56080128	0.659331831087778	0.54724178196169	Hdgfrp2	NO
chr17-56161778-56162994	0.417026619574469	0.369909540015138	Tnfaip8l1	NO
chr17-56217519-56219308	0.378031479552071	0.423350617959833	Dpp9	NO
chr17-56290018-56291788	0.522485642086968	0.279359782923965	Plin3	NO
chr17-56360369-56360785	0.145458965845392	0.0614039751772162	Kdm4b	NO
chr17-56461582-56463004	0.699978549787236	0.489233247226473	Ptprs	YES
chr17-56672487-56674057	0.506378209007989	0.545088046281711	Ranbp3	NO
chr17-56830363-56831903	0.559051347629536	0.534832333808439	Rfx2	NO
chr17-56934522-56936075	0.466519357909271	0.505607187401319	Mllt1	NO
chr17-57030719-57032744	0.551708923773786	0.653777319697689	Khsrp	NO
chr17-65612300-65614610	0.532576204687261	0.578407081345884	Vapa	NO
chr17-65864593-65865096	0.108898163147036	0.101939357094659	Ralbp1	NO
chr17-65884072-65886426	0.548496821563484	0.550990452106498	Ralbp1	NO
chr17-68003240-68005182	0.291498042820713	0.271831826450047	Arhgap28	NO
chr17-70852405-70853650	0.463913393728324	0.192508376752704	Tgif1	NO
chr17-71001567-71003073	0.638485554819357	0.404570842993288	Myl12a	NO
chr17-71525987-71527852	0.51772151956618	0.412003230585913	Ndc80	NO
chr17-72504286-72505877	0.627585144286159	0.132954887056739	Alk	NO
chr17-72835683-72837828	0.533761430644978	0.654592402112624	Ypel5	NO
chr17-73633944-73634870	0.250072293262783	0.0575682058745689	Galnt14	NO
chr17-74527112-74529451	0.538768858258617	0.577848548015598	Birc6	NO
chr17-78936278-78937791	0.399911664609841	0.412803897551058	Ndufaf7	NO
chr17-80471167-80471735	0.0630780648441276	0.0598327430619355	Sos1	NO
chr17-80488723-80489411	0.0615587644419146	0.0749378501200267	Sos1	NO
chr17-84708400-84710242	0.222856482853138	0.190463298929439	Lrpprc	NO
chr17-84956569-84958866	0.528684584334222	0.631074491495813	Ppm1b	NO
chr17-85072330-85073215	0.12180211031762	0.0955899041565195	Prepl	NO
chr17-85687365-85688715	0.222535892797324	0.197363389760427	Six2	NO
chr17-86144352-86146097	0.465309171793498	0.387918744944894	Srbd1	NO
chr17-88628900-88630815	0.731470419333328	0.196192954670165	Ston1	NO
chr18-3506731-3508766	0.486286245733469	0.488133149988115	Bambi	NO
chr18-4785010-4786377	0.225892863221108	0.134302241587283	Gm10556	NO
chr18-10180881-10183008	0.506139740008187	0.509156791020638	Rock1	NO
chr18-12941005-12942320	0.392507165912473	0.286295843067764	Osbpl1a	NO
chr18-13304568-13306490	0.335800342749545	0.292091683053091	Hrh4	NO
chr18-14062472-14064392	0.154800754475856	0.0791669865509809	Zfp521	NO
chr18-14654426-14655286	0.0536021449924018	0.0634592900118122	Ss18	NO
chr18-15280955-15282112	0.293588187346063	0.0503969070110344	Aqp4	NO
chr18-23884903-23885539	0.0548052224705687	0.0861844496755305	Mapre2	NO
chr18-31633357-31635536	0.567702838301864	0.625549515517386	Sap130	NO
chr18-32161766-32163874	0.470036006445533	0.552652537601186	Map3k2	NO
chr18-34839843-34842019	0.388004260956482	0.394907635338978	Reep2	NO
chr18-34859466-34861800	0.566958693757343	0.605911124938791	Egr1	NO
chr18-34884437-34884793	0.0787841751431358	0.0645443360548165	Etf1	NO
chr18-34885503-34886081	0.188450188281532	0.103850240160595	Etf1	NO
chr18-34931136-34932784	0.501414775206808	0.543801894866882	Etf1	NO
chr18-35722050-35722721	0.0592777904400721	0.0497859497679435	Ecscr	NO
chr18-35847654-35849252	0.601819336513145	0.289458906026433	Cxxc5	NO
chr18-36525108-36525851	0.266570783025086	0.20892005586027	Slc4a9	NO
chr18-38153169-38154583	0.318263342990118	0.146406547087663	Pcdh1	NO
chr18-42510404-42512351	0.474723694168672	0.549652131588347	Tcerg1	NO
chr18-42983182-42983836	0.0626830805930381	0.0774458982487016	Ppp2r2b	NO
chr18-44437901-44438871	0.309176552720423	0.0615349295199427	Mcc	NO
chr18-49978512-49980365	0.694409562916516	0.231339146744909	Tnfaip8	NO
chr18-50052827-50054587	0.717237525514644	0.109983944588746	Tnfaip8	NO
chr18-50064405-50065153	0.089312138033212	0.045163197209208	Tnfaip8	NO
chr18-52528258-52530087	0.175843577394118	0.117740697375743	Lox	NO
chr18-56924577-56926414	0.537609511780553	0.527119064214864	March3	NO
chr18-58492349-58493324	0.181913595754626	0.0630874605433782	Slc27a6	NO
chr18-60729322-60730381	0.281569261738153	0.160456337519001	Ndst1	NO
chr18-60756243-60756812	0.0423661355312674	0.0566319977374847	Rps14	NO
chr18-60822463-60823378	0.0721161101736161	0.0845219806646655	Tcof1	NO
chr18-60921921-60922346	0.32857920795278	0.0859494314297387	Camk2a	NO
chr18-60962670-60964598	0.125020259812638	0.0937992496879518	Camk2a	NO
chr18-61054398-61054659	0.127481304604487	0.0350270091479561	Pdgfrb	NO
chr18-61108111-61109102	0.0816969170969014	0.0560099000912725	Csf1r	NO
chr18-61335668-61336185	0.0607265748174985	0.0534519642212013	Ppargc1b	NO
chr18-61593120-61594569	0.131170423811793	0.132731936030613	Csnk1a1	NO
chr18-61609168-61610555	0.180383706241884	0.15962924434306	Csnk1a1	NO
chr18-61614002-61614562	0.176522386668039	0.0382894728152147	Csnk1a1	NO
chr18-61637585-61639134	0.212997281915479	0.269260846218922	Gm20748	NO
chr18-61639684-61639984	0.0800060425941825	0.0727810760503111	Gm20748	NO
chr18-62179408-62180768	0.168508296181767	0.0773648980910676	Gm9949	NO
chr18-62704769-62705954	0.172489086702832	0.103644326419535	Spink13	NO
chr18-63707603-63709380	0.395457235491616	0.355760480638281	Wdr7	NO
chr18-64013364-64015400	0.504793284527475	0.254874931459453	Wdr7	NO
chr18-66001775-66003125	0.427157555590784	0.348440413147059	Lman1	NO
chr18-67311355-67312477	0.278107193714051	0.141769401287519	Impa2	NO
chr18-67448153-67450311	0.492381153685238	0.545636600275358	Afg3l2	NO
chr18-68052908-68053376	0.0441137609572151	0.0616907935000474	Ldlrad4	NO
chr18-73571621-73573958	0.570246840324838	0.63636651907247	Mex3c	NO
chr18-74906796-74907990	0.668760039935383	0.103390880929102	Lipg	NO
chr18-74939540-74940717	0.169311460693064	0.0673207243430854	Lipg	NO
chr18-75216440-75217099	0.289944873343636	0.0961835423230003	Dym	NO
chr18-75387284-75387657	0.219426069615601	0.0941090721622174	Smad7	NO
chr18-75404797-75405994	0.470649320905855	0.13906014435487	Smad7	NO
chr18-75446836-75447199	0.0666450551412374	0.0545606230313297	Ctif	NO
chr18-75456592-75457542	0.218200513615333	0.0768493374781482	Ctif	NO
chr18-75461617-75463133	0.347352454183312	0.186652132449908	Ctif	NO
chr18-75494573-75495482	0.611953652234356	0.0977687307198701	Ctif	NO
chr18-75502682-75503867	0.209105795885785	0.173431497199879	Ctif	NO
chr18-75527784-75528848	0.227216137995157	0.0633983511251328	Ctif	NO
chr18-78972737-78973608	0.228283287694362	0.0999699955108004	Setbp1	NO
chr18-80150321-80152238	0.512506402070663	0.535431625691443	Adnp2	NO
chr18-81050660-81052401	0.695887704001319	0.0838385796592194	Sall3	NO
chr18-82737468-82738552	0.249294471941715	0.0607249071676452	2210420H20Rik	NO
chr19-3388094-3389646	0.415314167680199	0.36789414862419	Mtl5	NO
chr19-3707429-3708865	0.498245237386012	0.467174025231995	1810055G02Rik	NO
chr19-3832892-3833497	0.0684240955778184	0.0433698307786732	Gm16066	NO
chr19-3850857-3852683	0.476749398292926	0.489625976176279	Chka	NO
chr19-3911946-3913454	0.453892470561848	0.468763632791784	Ndufs8	NO
chr19-3999737-4001180	0.410455366195857	0.45243865615805	Nudt8	NO
chr19-4011801-4013371	0.442049964603115	0.454596894225457	Ndufv1	NO
chr19-4045658-4046449	0.0824466228565046	0.148215763812854	Gstp2	NO
chr19-4099068-4099366	0.199169096479114	0.147390841780337	Cdk2ap2	NO
chr19-4099916-4100302	0.167346273807125	0.117023078701482	Pitpnm1	NO
chr19-4113235-4113510	0.0695929819247141	0.0662691757803207	Pitpnm1	NO
chr19-4125585-4126784	0.475344558293309	0.47346998824222	Aip	NO
chr19-4231283-4232531	0.242307165746557	0.359199719248658	Pold4	NO
chr19-4509481-4510989	0.527956282989465	0.587029095570198	Pcx	NO
chr19-4810409-4812262	0.504241663636459	0.509358004670562	Rbm14	NO
chr19-4877726-4879242	0.41953552733064	0.413325267577406	Zdhhc24	NO
chr19-5423695-5425631	0.496276469970534	0.553421248687113	AI837181	NO
chr19-5456402-5457931	0.404038842493293	0.457349890943481	Ccdc85b	NO
chr19-5487672-5489478	0.541679550167881	0.468278410910595	Mus81	NO
chr19-5615093-5615313	0.192580383855501	0.0164724056030645	Kat5	NO
chr19-5636648-5638346	0.477141083428573	0.363600481011673	Rela	YES
chr19-5648311-5649376	0.203511386937871	0.272962088627489	Rela	YES
chr19-5653882-5655338	0.26665792784028	0.196373382996483	Sipa1	NO
chr19-5687975-5690265	0.44728950555195	0.533136219408765	Pcnxl3	NO
chr19-6045911-6047665	0.452562785727975	0.488251247214669	Syvn1	NO
chr19-6066510-6068278	0.393315402165292	0.398201545025589	Tm7sf2	NO
chr19-6340726-6341801	0.394072614596994	0.177840892699666	Map4k2	NO
chr19-6362963-6364769	0.541749862933815	0.601266239385608	Sf1	NO
chr19-6451865-6452540	0.233859430705437	0.226075809834453	Nrxn2	NO
chr19-6920144-6922667	0.492768407525034	0.542197433827955	Esrra	NO
chr19-6950286-6952456	0.479729290029423	0.46126647874753	Bad	NO
chr19-6974220-6975218	0.461199695618742	0.426252168079694	Ppp1r14b	NO
chr19-6979088-6980842	0.642404667303421	0.569728110399275	Fkbp2	NO
chr19-6992102-6992916	0.398338069947081	0.430141193567433	Dnajc4	NO
chr19-7039174-7041144	0.512435729495704	0.609292147657993	Stip1	NO
chr19-7056133-7058315	0.425951905369866	0.280663828669657	Macrod1	NO
chr19-7135520-7135858	0.179806828712902	0.0929543016163616	Macrod1	NO
chr19-7136091-7136353	0.154076554844429	0.122108710898734	Macrod1	NO
chr19-7205272-7206857	0.493334740985003	0.405781963414155	Otub1	NO
chr19-7240145-7241663	0.499068719538812	0.45774141334554	Naa40	NO
chr19-7267126-7269012	0.45668619405716	0.493440033661231	Rcor2	YES
chr19-7416574-7418482	0.478378089986797	0.516019240163387	2700081O15Rik	NO
chr19-8747408-8747702	0.0778153181601398	0.0432747309432237	Stx5a	NO
chr19-8940841-8942724	0.489306337153626	0.414666363803791	Eml3	NO
chr19-8984190-8984823	0.220115182702607	0.16835643700203	Ahnak	NO
chr19-8997306-8997951	0.351910688816739	0.05485419937703	Ahnak	NO
chr19-9022863-9023404	0.135927068046121	0.0194290530361603	Ahnak	NO
chr19-9981718-9983456	0.48563908639402	0.498872572542293	Fth1	NO
chr19-10017448-10018858	0.484540025315852	0.256541602015613	Rab3il1	NO
chr19-10356768-10357584	0.0694378643609485	0.0982843682641424	Syt7	NO
chr19-10524687-10526289	0.485070787197494	0.428196484729443	Cpsf7	NO
chr19-10894321-10896130	0.435541671353967	0.452153880658642	Prpf19	NO
chr19-14596873-14599129	0.605702233572918	0.625424833365788	Tle4	NO
chr19-14670058-14671243	0.290924826036955	0.0534733500173838	Tle4	NO
chr19-15924059-15926247	0.826745976542085	0.329343556522189	Psat1	NO
chr19-18669894-18671830	0.531620082933012	0.484158028036704	2410127L17Rik	NO
chr19-21271243-21273189	0.574457211122623	0.545403163510405	Zfand5	NO
chr19-24960798-24962393	0.465789179368494	0.418900548091046	Cbwd1	NO
chr19-28560690-28561743	0.214770429066192	0.0574379726894662	Glis3	NO
chr19-29100181-29102325	0.485526814605915	0.489635104982511	Rcl1	NO
chr19-34191195-34193398	0.265256585741843	0.223682489791279	Stambpl1	NO
chr19-36408823-36410554	0.602787981993298	0.263081685156423	Pcgf5	NO
chr19-38015114-38016233	0.282422104310368	0.0840566089952969	Myof	NO
chr19-38123694-38125264	0.195904806412612	0.131262904418408	Rbp4	NO
chr19-38973556-38974082	0.0908325537596368	0.0351343751714107	Hells	NO
chr19-40371810-40372298	0.150661496925696	0.0504969006444597	Sorbs1	NO
chr19-40830327-40832398	0.453195716627989	0.447469533291981	Ccnj	NO
chr19-42085698-42086623	0.403356939688856	0.355497493840964	Morn4	NO
chr19-42151885-42152384	0.147199465793203	0.140229782931068	Marveld1	NO
chr19-42631115-42632098	0.0445324876234573	0.0934935962253217	Loxl4	NO
chr19-43673999-43676128	0.581879716573288	0.580911902801601	Slc25a28	NO
chr19-43688746-43690431	0.476229393479315	0.408679962443952	Entpd7	NO
chr19-44283736-44285060	0.560255961830841	0.47579802422224	Scd2	NO
chr19-44314212-44315436	0.306539101464498	0.246808054004567	Scd2	NO
chr19-44514383-44515506	0.592891304182072	0.093377522002074	Wnt8b	NO
chr19-45362532-45364551	0.501800968280656	0.52170917040739	Btrc	NO
chr19-45748743-45749984	0.250994057218276	0.30463897284126	Npm3	NO
chr19-46304066-46305951	0.518094428843306	0.287621056288119	Nfkb2	NO
chr19-46374384-46375753	0.361559651660118	0.164533328010827	Tmem180	NO
chr19-46477450-46477862	0.104707191283448	0.0457518891471061	Sufu	NO
chr19-46597771-46600068	0.445974017810006	0.542036631772017	Wbp1l	NO
chr19-46760582-46762892	0.528778577302868	0.592521327940734	Cnnm2	NO
chr19-46961081-46962779	0.503460929378239	0.440917464752187	Nt5c2	NO
chr19-47067038-47068939	0.45352138509857	0.429674356253209	Taf5	NO
chr19-47279404-47280201	0.188540992741432	0.121700092909826	Sh3pxd2a	NO
chr19-47313382-47314972	0.388878924618155	0.222951641432824	Sh3pxd2a	NO
chr19-47330618-47331159	0.0651038480812174	0.145059984316184	Sh3pxd2a	NO
chr19-47730397-47732276	0.668313374875043	0.53137056611887	Sfr1	NO
chr19-47918455-47920308	0.432180411912263	0.298914302200374	Cfap43	NO
chr19-48781693-48782659	0.0950081985287987	0.0699563725641259	Sorcs3	NO
chr19-53141198-53143721	0.73565110625118	0.447125668789854	Add3	NO
chr19-53325426-53325909	0.195328960764203	0.129128061399523	Mxi1	NO
chr19-55592876-55593621	0.253699305957056	0.12532819514897	Vti1a	NO
chr19-55643153-55644192	0.211328299763111	0.0932147953066281	4930552P12Rik	NO
chr19-55742375-55744282	0.572878102506832	0.193211216392542	Tcf7l2	NO
chr19-56028957-56030849	0.754293358169267	0.124536902000392	Tcf7l2	NO
